,index,fn,tid,title,wordsInTitle,url,imdbRating,ratingCount,duration,year,type,nrOfWins,nrOfNominations,nrOfPhotos,nrOfNewsArticles,nrOfUserReviews,nrOfGenre,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,FilmNoir,GameShow,History,Horror,Music,Musical,Mystery,News,RealityTV,Romance,SciFi,Short,Sport,TalkShow,Thriller,War,Western,emotion
337,896,titles02/index.html.2962,tt0104797,Malcolm X (1992),malcolm x,http://www.imdb.com/title/tt0104797/,7.7,50885.0,12120.0,1992.0,video.movie,19,8,38,309,125,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
338,898,titles02/index.html.2970,tt0319736,The Legend of Bhagat Singh (2002),the legend of bhagat singh,http://www.imdb.com/title/tt0319736/,8.0,4645.0,9300.0,2002.0,video.movie,10,3,0,0,27,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
339,926,titles02/index.html.3099,tt0450188,La vie en rose (2007),la vie en rose,http://www.imdb.com/title/tt0450188/,7.7,49075.0,8400.0,2007.0,video.movie,36,37,31,531,213,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,sad
340,927,titles02/index.html.3100,tt1266029,Nowhere Boy (2009),nowhere boy,http://www.imdb.com/title/tt1266029/,7.2,22549.0,5880.0,2009.0,video.movie,5,18,13,997,71,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,sad
341,928,titles02/index.html.3101,tt0421082,Control (2007),control,http://www.imdb.com/title/tt0421082/,7.8,42024.0,7320.0,2007.0,video.movie,27,24,12,9,138,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,sad
342,929,titles02/index.html.3102,tt0101761,The Doors (1991),the doors,http://www.imdb.com/title/tt0101761/,7.2,56853.0,8400.0,1991.0,video.movie,0,0,38,6,194,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,sad
343,931,titles02/index.html.3104,tt0350258,Ray (2004),ray,http://www.imdb.com/title/tt0350258/,7.8,86302.0,9120.0,2004.0,video.movie,44,40,49,1123,417,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,sad
344,932,titles02/index.html.3105,tt0091954,Sid & Nancy (1986),sid nancy,http://www.imdb.com/title/tt0091954/,7.1,18891.0,6720.0,1986.0,video.movie,5,0,22,117,115,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,sad
345,933,titles02/index.html.3106,tt0150915,Hilary und Jackie (1998),hilary und jackie,http://www.imdb.com/title/tt0150915/,7.3,7795.0,7260.0,1998.0,video.movie,4,20,22,44,107,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,sad
346,937,titles02/index.html.3110,tt0094747,Bird (1988),bird,http://www.imdb.com/title/tt0094747/,7.2,7404.0,9660.0,1988.0,video.movie,10,6,14,97,36,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,sad
347,1042,titles02/index.html.3470,tt0808417,Persepolis (2007),persepolis,http://www.imdb.com/title/tt0808417/,8.0,55504.0,5760.0,2007.0,video.movie,20,28,26,246,150,3,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
348,1088,titles02/index.html.365,tt0103939,Chaplin (1992),chaplin,http://www.imdb.com/title/tt0103939/,7.5,34016.0,8580.0,1992.0,video.movie,3,11,63,6,114,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
349,1125,titles02/index.html.3779,tt0097937,Mein linker Fuß (1989),mein linker fu,http://www.imdb.com/title/tt0097937/,7.9,38027.0,6180.0,1989.0,video.movie,23,14,27,332,70,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
350,1126,titles02/index.html.3781,tt0369702,Das Meer in mir (2004),das meer in mir,http://www.imdb.com/title/tt0369702/,8.1,52642.0,7500.0,2004.0,video.movie,61,30,30,160,133,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
351,1127,titles02/index.html.3782,tt0454921,Das Streben nach Glück (2006),das streben nach gl ck,http://www.imdb.com/title/tt0454921/,7.9,245609.0,7020.0,2006.0,video.movie,11,18,96,715,578,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
352,1128,titles02/index.html.3783,tt0338751,Aviator (2004),aviator,http://www.imdb.com/title/tt0338751/,7.5,198587.0,10200.0,2004.0,video.movie,55,71,102,1339,761,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
353,1129,titles02/index.html.3784,tt0117318,Larry Flynt - Die nackte Wahrheit (1996),larry flynt die nackte wahrheit,http://www.imdb.com/title/tt0117318/,7.3,60966.0,7740.0,1996.0,video.movie,24,12,36,166,117,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
354,1130,titles02/index.html.3786,tt1013753,Milk (2008),milk,http://www.imdb.com/title/tt1013753/,7.7,108949.0,7680.0,2008.0,video.movie,45,66,183,2848,266,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
355,1131,titles02/index.html.3787,tt0108330,Die Geschichte einer Jugend (1993),die geschichte einer jugend,http://www.imdb.com/title/tt0108330/,7.3,26947.0,6900.0,1993.0,video.movie,2,0,18,53,79,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
356,1132,titles02/index.html.3788,tt0203019,Men of Honor (2000),men of honor,http://www.imdb.com/title/tt0203019/,7.1,73594.0,7740.0,2000.0,video.movie,0,0,205,127,215,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
357,1133,titles02/index.html.3789,tt0427309,The Great Debaters (2007),the great debaters,http://www.imdb.com/title/tt0427309/,7.6,38572.0,7560.0,2007.0,video.movie,8,8,71,159,111,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
358,1138,titles02/index.html.3817,tt0426578,Sophie Scholl - Die letzten Tage (2005),sophie scholl die letzten tage,http://www.imdb.com/title/tt0426578/,7.7,18698.0,7200.0,2005.0,video.movie,19,12,4,18,92,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
359,1184,titles02/index.html.4036,tt1029235,Max Manus (2008),max manus,http://www.imdb.com/title/tt1029235/,7.4,17505.0,7080.0,2008.0,video.movie,7,4,12,73,37,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
360,1186,titles02/index.html.4038,tt0881200,Heroes of War - Assembly (2007),heroes of war assembly,http://www.imdb.com/title/tt0881200/,7.4,4719.0,7440.0,2007.0,video.movie,21,10,2,4,22,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
361,1189,titles02/index.html.405,tt0100486,Die Affäre der Sunny von B. (1990),die aff re der sunny von b,http://www.imdb.com/title/tt0100486/,7.2,9357.0,6660.0,1990.0,video.movie,13,10,7,125,55,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,sad
362,1192,titles02/index.html.4060,tt0264464,Catch Me If You Can (2002),catch me if you can,http://www.imdb.com/title/tt0264464/,8.0,340964.0,8460.0,2002.0,video.movie,11,20,132,818,623,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
363,1195,titles02/index.html.4063,tt0340855,Monster (2003),monster,http://www.imdb.com/title/tt0340855/,7.3,83863.0,6540.0,2003.0,video.movie,20,13,34,1182,517,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
364,1197,titles02/index.html.4065,tt0221027,Blow (2001),blow,http://www.imdb.com/title/tt0221027/,7.6,156305.0,7440.0,2001.0,video.movie,1,5,117,267,408,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
365,1198,titles02/index.html.4066,tt0463998,Freedom Writers (2007),freedom writers,http://www.imdb.com/title/tt0463998/,7.5,41401.0,7380.0,2007.0,video.movie,2,1,75,78,223,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
366,1200,titles02/index.html.4068,tt0420609,Infamous (2006),infamous,http://www.imdb.com/title/tt0420609/,7.1,12139.0,6600.0,2006.0,video.movie,3,1,51,207,91,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
367,1202,titles02/index.html.4070,tt0112461,Jim Carroll - In den Straßen von New York (1995),jim carroll in den stra en von new york,http://www.imdb.com/title/tt0112461/,7.3,61146.0,6120.0,1995.0,video.movie,0,0,45,106,144,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
368,1281,titles02/index.html.4432,tt0790636,Dallas Buyers Club (2013),dallas buyers club,http://www.imdb.com/title/tt0790636/,8.0,121583.0,7020.0,2013.0,video.movie,46,31,15,2931,227,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
369,1384,titles02/index.html.5168,tt0096969,Geboren am 4. Juli (1989),geboren am juli,http://www.imdb.com/title/tt0096969/,7.2,60912.0,8700.0,1989.0,video.movie,16,17,60,227,160,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,sad
370,1387,titles02/index.html.5171,tt1048171,Séraphine (2008),s raphine,http://www.imdb.com/title/tt1048171/,7.4,3926.0,7500.0,2008.0,video.movie,17,5,5,79,27,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
371,1389,titles02/index.html.5176,tt0416044,Der Mongole (2007),der mongole,http://www.imdb.com/title/tt0416044/,7.3,31994.0,7560.0,2007.0,video.movie,11,8,16,44,155,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
372,1408,titles02/index.html.5256,tt0172493,Durchgeknallt (1999),durchgeknallt,http://www.imdb.com/title/tt0172493/,7.3,97085.0,7620.0,1999.0,video.movie,6,8,60,59,376,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
373,1410,titles02/index.html.5261,tt0436697,Die Queen (2006),die queen,http://www.imdb.com/title/tt0436697/,7.4,69192.0,6180.0,2006.0,video.movie,64,59,47,1796,404,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
374,1435,titles02/index.html.5482,tt1124377,John Rabe (2009),john rabe,http://www.imdb.com/title/tt1124377/,7.2,4186.0,8040.0,2009.0,video.movie,8,7,9,76,18,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
375,1461,titles02/index.html.5616,tt0318462,Die Reise des jungen Che (2004),die reise des jungen che,http://www.imdb.com/title/tt0318462/,7.9,69618.0,7560.0,2004.0,video.movie,29,38,90,506,290,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
376,1471,titles02/index.html.5656,tt0247196,Bevor es Nacht wird (2000),bevor es nacht wird,http://www.imdb.com/title/tt0247196/,7.3,18225.0,7980.0,2000.0,video.movie,16,15,42,104,130,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
377,1472,titles02/index.html.5657,tt0362269,Kinsey - Die Wahrheit über Sex (2004),kinsey die wahrheit ber sex,http://www.imdb.com/title/tt0362269/,7.1,38038.0,7080.0,2004.0,video.movie,17,33,48,410,196,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
378,1486,titles02/index.html.5733,tt0210945,Gegen jede Regel (2000),gegen jede regel,http://www.imdb.com/title/tt0210945/,7.7,126084.0,6780.0,2000.0,video.movie,8,17,31,289,379,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,sad
379,1502,titles02/index.html.5769,tt1024648,Argo (2012),argo,http://www.imdb.com/title/tt1024648/,7.8,308561.0,7200.0,2012.0,video.movie,66,77,92,5223,637,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
380,1549,titles02/index.html.6050,tt0166896,The Straight Story - Eine wahre Geschichte (1999),the straight story eine wahre geschichte,http://www.imdb.com/title/tt0166896/,8.0,54261.0,6720.0,1999.0,video.movie,17,28,75,84,405,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
381,1550,titles02/index.html.6051,tt1542344,127 Hours (2010),hours,http://www.imdb.com/title/tt1542344/,7.7,209297.0,5640.0,2010.0,video.movie,15,83,107,39,420,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
382,1565,titles02/index.html.6112,tt1641638,Ip Man Zero (2010),ip man zero,http://www.imdb.com/title/tt1641638/,7.1,18336.0,6000.0,2010.0,video.movie,0,0,0,13,18,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
383,1598,titles02/index.html.6334,tt0308644,Wenn Träume fliegen lernen (2004),wenn tr ume fliegen lernen,http://www.imdb.com/title/tt0308644/,7.8,150281.0,6360.0,2004.0,video.movie,18,57,67,746,619,3,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
384,1599,titles02/index.html.6335,tt0132477,October Sky (1999),october sky,http://www.imdb.com/title/tt0132477/,7.8,52317.0,6480.0,1999.0,video.movie,3,12,43,96,326,3,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
385,1631,titles02/index.html.6525,tt1386932,Ip Man 2 (2010),ip man,http://www.imdb.com/title/tt1386932/,7.6,42747.0,6480.0,2010.0,video.movie,3,9,4,7,84,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
386,1643,titles02/index.html.6581,tt1091191,Lone Survivor (2013),lone survivor,http://www.imdb.com/title/tt1091191/,7.8,71512.0,7260.0,2013.0,video.movie,5,10,52,1387,257,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
387,1646,titles02/index.html.6584,tt1270262,The Devil's Double (2011),the devil s double,http://www.imdb.com/title/tt1270262/,7.1,44018.0,6540.0,2011.0,video.movie,0,0,20,325,120,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sad
388,1674,titles02/index.html.6729,tt2140373,Saving Mr. Banks (2013),saving mr banks,http://www.imdb.com/title/tt2140373/,7.7,45013.0,7500.0,2013.0,video.movie,9,45,115,1821,196,3,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
389,1719,titles02/index.html.6977,tt0446059,Fearless (2006),fearless,http://www.imdb.com/title/tt0446059/,7.7,52066.0,6240.0,2006.0,video.movie,5,10,22,154,198,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
390,1723,titles02/index.html.7010,tt2334649,Fruitvale Station (2013),fruitvale station,http://www.imdb.com/title/tt2334649/,7.5,25654.0,5100.0,2013.0,video.movie,29,29,21,1592,116,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
391,2569,titles03/index.html.2090,tt0097499,Heinrich V. (1989),heinrich v,http://www.imdb.com/title/tt0097499/,7.8,20065.0,8220.0,1989.0,video.movie,10,11,19,428,106,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
392,2605,titles03/index.html.2145,tt0099669,Der Ruhm meines Vaters (1990),der ruhm meines vaters,http://www.imdb.com/title/tt0099669/,7.6,4067.0,6300.0,1990.0,video.movie,2,4,8,0,32,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
393,2609,titles03/index.html.2151,tt0099763,Henry: Portrait of a Serial Killer (1986),henry portrait of a serial killer,http://www.imdb.com/title/tt0099763/,7.1,18694.0,4980.0,1986.0,video.movie,9,7,10,204,199,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
394,2760,titles03/index.html.2360,tt0108065,Das Königsspiel (1993),das k nigsspiel,http://www.imdb.com/title/tt0108065/,7.6,20076.0,6540.0,1993.0,video.movie,5,7,9,49,76,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
395,2773,titles03/index.html.2380,tt0108551,What's Love Got to Do with It? (1993),what s love got to do with it,http://www.imdb.com/title/tt0108551/,7.2,11255.0,7080.0,1993.0,video.movie,4,9,14,178,59,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,sad
396,2871,titles03/index.html.2507,tt0113987,Nixon (1995),nixon,http://www.imdb.com/title/tt0113987/,7.1,21073.0,11520.0,1995.0,video.movie,11,8,45,7,156,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
397,2936,titles03/index.html.2589,tt0117039,Michael Collins (1996),michael collins,http://www.imdb.com/title/tt0117039/,7.1,19919.0,7980.0,1996.0,video.movie,6,9,45,76,85,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sad
398,2996,titles03/index.html.2675,tt0119280,Ihre Majestät Mrs. Brown (1997),ihre majest t mrs brown,http://www.imdb.com/title/tt0119280/,7.3,9554.0,6300.0,1997.0,video.movie,13,15,17,304,64,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
399,3011,titles03/index.html.2697,tt0119934,Without Limits (1998),without limits,http://www.imdb.com/title/tt0119934/,7.2,5168.0,7020.0,1998.0,video.movie,2,0,45,45,56,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,sad
400,3049,titles03/index.html.2743,tt0120679,Frida (2002),frida,http://www.imdb.com/title/tt0120679/,7.4,49719.0,7380.0,2002.0,video.movie,17,27,123,273,264,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,sad
401,3051,titles03/index.html.2745,tt0120684,Gods and Monsters (1998),gods and monsters,http://www.imdb.com/title/tt0120684/,7.6,22558.0,6300.0,1998.0,video.movie,35,23,23,479,224,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
402,3097,titles03/index.html.2825,tt0127536,Elizabeth (1998),elizabeth,http://www.imdb.com/title/tt0127536/,7.6,64215.0,7440.0,1998.0,video.movie,32,32,68,1070,402,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
403,3100,titles03/index.html.2828,tt0128133,Comedian Harmonists (1997),comedian harmonists,http://www.imdb.com/title/tt0128133/,7.2,2526.0,7560.0,1997.0,video.movie,13,3,19,3,29,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,sad
404,3134,titles03/index.html.2878,tt0140352,Insider (1999),insider,http://www.imdb.com/title/tt0140352/,7.9,112807.0,9420.0,1999.0,video.movie,28,34,74,332,501,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sad
405,3159,titles03/index.html.2910,tt0151568,Topsy-Turvy - Auf den Kopf gestellt (1999),topsy turvy auf den kopf gestellt,http://www.imdb.com/title/tt0151568/,7.4,8738.0,9600.0,1999.0,video.movie,12,22,14,150,194,3,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
406,3275,titles03/index.html.3056,tt0195685,Erin Brockovich (2000),erin brockovich,http://www.imdb.com/title/tt0195685/,7.3,108383.0,7860.0,2000.0,video.movie,34,43,164,607,474,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
407,3374,titles03/index.html.3181,tt0238891,100 Schritte (2000),schritte,http://www.imdb.com/title/tt0238891/,7.7,2953.0,6840.0,2000.0,video.movie,15,15,0,0,10,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
408,3442,titles03/index.html.3271,tt0252444,Long Walk Home (2002),long walk home,http://www.imdb.com/title/tt0252444/,7.5,20479.0,5640.0,2002.0,video.movie,22,22,34,75,243,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
409,3455,titles03/index.html.3284,tt0255820,Return to Babylon (2013),return to babylon,http://www.imdb.com/title/tt0255820/,7.1,77.0,4500.0,2013.0,video.movie,0,0,3,0,0,3,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
410,3552,titles03/index.html.3401,tt0280778,Iris (2001),iris,http://www.imdb.com/title/tt0280778/,7.1,12986.0,5460.0,2001.0,video.movie,13,23,38,157,134,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,sad
411,3670,titles03/index.html.3556,tt0316142,Great Performances Kurosawa (TV Episode 2000),great performances kurosawa tv episode,http://www.imdb.com/title/tt0316142/,7.6,341.0,6900.0,2000.0,video.episode,0,0,4,0,8,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,sad
412,3796,titles03/index.html.3730,tt0349878,Netaji Subhas Chandra Bose: The Forgotten Hero (2005),netaji subhas chandra bose the forgotten hero,http://www.imdb.com/title/tt0349878/,7.3,430.0,12480.0,2005.0,video.movie,1,0,0,0,6,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
413,3918,titles03/index.html.3893,tt0377992,The Visual Bible: The Gospel of John (2003),the visual bible the gospel of john,http://www.imdb.com/title/tt0377992/,7.6,1760.0,7500.0,2003.0,video.movie,1,3,11,3,72,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
414,3924,titles03/index.html.3901,tt0379725,Capote (2005),capote,http://www.imdb.com/title/tt0379725/,7.4,77077.0,6840.0,2005.0,video.movie,57,46,54,1015,396,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
415,4021,titles03/index.html.4020,tt0401997,Enttarnt - Verrat auf höchster Ebene (2007),enttarnt verrat auf h chster ebene,http://www.imdb.com/title/tt0401997/,7.1,47536.0,6600.0,2007.0,video.movie,0,0,33,268,199,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
416,4089,titles03/index.html.4106,tt0416499,Baramui Fighter (2004),baramui fighter,http://www.imdb.com/title/tt0416499/,7.1,2698.0,7200.0,2004.0,video.movie,0,0,0,0,26,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
417,4094,titles03/index.html.4116,tt0418763,Jarhead - Willkommen im Dreck (2005),jarhead willkommen im dreck,http://www.imdb.com/title/tt0418763/,7.1,116866.0,7500.0,2005.0,video.movie,5,10,176,465,647,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,sad
418,4163,titles03/index.html.4214,tt0438859,Goodbye Bafana (2007),goodbye bafana,http://www.imdb.com/title/tt0438859/,7.1,8553.0,7080.0,2007.0,video.movie,2,1,2,29,21,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
419,4211,titles03/index.html.4286,tt0454776,Amazing Grace (2006),amazing grace,http://www.imdb.com/title/tt0454776/,7.5,17516.0,7020.0,2006.0,video.movie,1,5,18,63,147,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
420,4220,titles03/index.html.4298,tt0455590,Der letzte König von Schottland - In den Fängen der Macht (2006),der letzte k nig von schottland in den f ngen der macht,http://www.imdb.com/title/tt0455590/,7.8,118219.0,7260.0,2006.0,video.movie,37,24,29,1058,331,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
421,4247,titles03/index.html.4328,tt0460505,Maurice Richard (2005),maurice richard,http://www.imdb.com/title/tt0460505/,7.7,3939.0,7440.0,2005.0,video.movie,12,20,0,0,31,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,sad
422,4261,titles03/index.html.4348,tt0462504,Rescue Dawn (2006),rescue dawn,http://www.imdb.com/title/tt0462504/,7.4,69790.0,7560.0,2006.0,video.movie,1,4,59,204,189,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
423,4332,titles03/index.html.4442,tt0481459,The Virgin Queen (TV Mini-Series 2005),the virgin queen tv mini series,http://www.imdb.com/title/tt0481459/,7.8,1476.0,14220.0,2005.0,video.tv,1,5,0,0,19,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
424,5014,titles03/index.html.5232,tt1057500,Invictus - Unbezwungen (2009),invictus unbezwungen,http://www.imdb.com/title/tt1057500/,7.4,98341.0,8040.0,2009.0,video.movie,8,21,106,1643,247,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
